Name,X,Y,Population,Distance
City5976,-78.41,66.81,755781,725.95
City5977,66.13,-50.14,485870,837.38
City5978,148.26,11.03,803596,540.12
City5979,51.27,89.06,142817,991.91
City5980,166.13,-30.66,657052,106.05
City5981,93.11,-30.57,533843,270.49
City5982,48.52,-13.53,600257,116.47
City5983,140.71,-76.4,823839,2.57
City5984,-64.67,27.32,692023,205.12
City5985,-1.17,41.34,44156,807.3
City5986,19.94,30.95,277031,529.21
City5987,-48.68,-88.4,352971,483.05
City5988,-179.08,8.75,237580,900.05
City5989,122.63,50.61,287826,457.11
City5990,109.78,-4.91,73311,308.18
City5991,163.69,-57.14,732267,316.07
City5992,-17.95,-53.95,851515,707.63
City5993,-82.49,-20.93,25592,795.12
City5994,-5.6,0.09,995068,108.73
City5995,-163.9,80.65,4929,58.5
City5996,51.91,8.63,180840,94.0
City5997,-62.0,37.27,218067,632.69
City5998,-122.36,-41.18,572152,24.99
City5999,-115.17,80.96,655019,483.44
City6000,-54.39,-86.04,589435,618.47
City6001,-144.9,-60.78,453545,722.16
City6002,-137.56,-51.16,608135,805.87
City6003,64.14,41.57,196590,250.77
City6004,-126.48,45.54,353644,865.67
City6005,171.54,-62.33,175744,831.02
City6006,78.17,-12.72,960531,661.1
City6007,-140.21,28.32,752734,189.11
City6008,-164.18,-83.77,898015,641.53
City6009,-127.71,71.92,224366,665.28
City6010,-146.52,-33.02,893858,952.19
City6011,-31.58,-69.35,554101,926.8
City6012,163.61,1.65,489386,43.37
City6013,-34.28,-45.86,915361,610.63
City6014,35.65,-36.07,377542,468.73
City6015,122.0,-34.46,721954,666.59
City6016,99.96,-37.98,834909,85.61
City6017,50.29,27.32,20259,843.49
City6018,54.75,-73.72,670038,967.11
City6019,26.73,-53.83,327732,699.3
City6020,-179.22,-80.25,800122,438.12
City6021,158.43,-18.76,334324,480.21
City6022,129.63,4.06,406184,450.29
City6023,-14.13,37.22,174918,135.92
City6024,90.31,-44.95,249774,914.33
City6025,153.61,47.15,99076,74.07
City6026,62.52,-69.94,418822,863.74
City6027,18.06,-32.02,130467,702.35
City6028,97.26,80.18,352875,328.2
City6029,163.78,-63.45,620020,109.49
City6030,-95.76,-29.08,971912,77.03
City6031,55.46,-63.02,564071,539.58
City6032,56.12,-14.03,728272,548.77
City6033,-40.71,11.56,253359,333.24
City6034,-47.2,-64.2,855672,870.55
City6035,26.71,-1.72,419733,911.32
City6036,94.78,-59.24,703473,994.96
City6037,-59.77,-64.77,83640,128.63
City6038,-103.68,-74.21,521059,537.78
City6039,-150.9,-15.71,85897,434.86
City6040,118.37,-51.24,768238,203.02
City6041,-29.56,-73.13,420648,505.15
City6042,7.34,-43.46,290627,505.21
City6043,160.49,-53.69,430687,921.07
City6044,105.76,-44.5,70487,132.17
City6045,-23.12,38.25,118090,100.64
City6046,18.15,24.82,493173,669.23
City6047,-175.3,81.89,641685,569.35
City6048,75.73,34.28,736336,61.13
City6049,-128.26,-59.38,243104,213.35
City6050,-165.86,34.27,510177,40.65
City6051,-169.39,-81.39,638922,383.15
City6052,150.4,61.11,237030,444.12
City6053,151.88,89.31,735977,844.86
City6054,-58.71,-80.74,827524,95.47
City6055,11.38,-37.64,130991,559.88
City6056,-3.69,10.75,609829,646.53
City6057,105.21,-21.69,127195,736.48
City6058,1.07,-23.02,743540,390.64
City6059,-132.2,30.54,154263,227.79
City6060,-104.28,49.35,260054,688.71
City6061,-77.2,8.45,203076,915.41
City6062,-141.08,-45.93,221442,717.89
City6063,171.64,-9.8,835383,999.2
City6064,76.97,58.3,33947,877.13
City6065,79.43,71.11,235614,960.98
City6066,7.0,-57.72,30631,786.39
City6067,-178.02,-28.07,217464,365.34
City6068,-169.58,52.76,353339,63.94
City6069,77.0,69.43,899476,275.04
City6070,-157.38,-22.97,877190,224.88
City6071,-151.05,56.61,63832,31.24
City6072,-77.75,-40.3,145138,299.92
City6073,62.73,-8.2,225057,387.32
City6074,-143.14,-61.11,628400,145.51
City6075,161.0,73.57,806785,650.45
City6076,-153.09,-20.8,435111,92.45
City6077,-15.84,33.43,949483,345.52
City6078,-65.22,55.09,612334,286.55
City6079,-138.51,48.81,949937,233.46
City6080,-72.47,33.08,253144,659.89
City6081,125.33,19.5,390535,748.83
City6082,-81.6,-78.93,471909,922.42
City6083,78.96,-72.88,886942,663.2
City6084,85.68,82.12,260298,909.71
City6085,-77.59,34.17,762769,33.06
City6086,-20.89,-33.65,782835,276.62
City6087,-34.7,56.01,609430,380.48
City6088,114.95,64.1,591379,704.61
City6089,31.2,57.17,230115,871.99
City6090,140.34,6.95,817083,496.53
City6091,62.0,-24.01,355815,640.75
City6092,1.44,52.32,871271,242.65
City6093,4.04,30.17,363662,169.09
City6094,-91.94,63.66,213585,853.24
City6095,-76.64,53.95,634474,108.7
City6096,-25.68,-62.98,498365,337.81
City6097,-108.05,14.72,257056,219.17
City6098,-0.42,-57.36,908821,438.24
City6099,-119.12,22.87,919030,633.42
City6100,-38.16,-13.82,22968,112.99
City6101,-26.07,-79.02,675495,864.83
City6102,146.75,86.24,47484,909.14
City6103,-159.93,-87.4,519845,826.31
City6104,-117.62,-61.38,852554,300.76
City6105,-100.05,-55.04,104081,536.14
City6106,-169.01,14.18,910696,575.6
City6107,169.25,-5.16,215596,27.1
City6108,-65.39,45.32,61891,396.31
City6109,-150.04,-5.25,128931,49.34
City6110,116.93,49.13,929639,365.06
City6111,65.16,11.68,632276,669.84
City6112,162.3,6.48,983946,994.56
City6113,158.66,79.3,114953,696.66
City6114,104.21,-69.54,938943,647.13
City6115,84.95,-64.12,300241,614.1
City6116,28.38,51.83,232492,85.11
City6117,68.76,3.77,132005,852.33
City6118,-15.7,89.55,408261,241.36
City6119,-128.2,47.6,481725,949.89
City6120,113.4,0.51,523866,700.29
City6121,108.71,-43.34,896526,530.44
City6122,-164.5,89.9,433339,395.99
City6123,-167.47,83.38,642490,858.59
City6124,-179.38,-72.94,750606,566.62
City6125,-31.51,77.27,245058,474.48
City6126,167.65,-55.25,933395,463.81
City6127,4.15,10.76,438857,697.79
City6128,45.42,41.41,480039,452.13
City6129,-62.55,-1.64,277521,622.84
City6130,98.17,-54.12,562375,890.34
City6131,66.32,65.96,136596,331.81
City6132,-12.22,-52.87,157982,270.9
City6133,-7.57,68.71,972492,693.72
City6134,34.24,-12.86,527906,823.67
City6135,173.67,-51.01,597671,348.52
City6136,109.15,5.25,366195,293.77
City6137,-104.71,29.89,6410,373.2
City6138,179.52,-21.93,739125,210.57
City6139,-144.48,-22.0,916157,129.59
City6140,157.49,4.51,329700,688.85
City6141,-105.4,-85.82,350007,921.48
City6142,-11.02,-46.97,155030,532.16
City6143,11.03,89.0,205159,57.63
City6144,-31.05,21.13,100187,724.39
City6145,-162.26,54.18,898268,49.76
City6146,139.08,-88.36,992740,69.6
City6147,-107.07,-52.64,316484,474.56
City6148,-51.53,41.83,315565,271.16
City6149,-92.21,23.59,117304,964.47
City6150,172.73,7.12,492104,922.42
City6151,-100.53,-57.3,939751,547.43
City6152,60.64,8.3,897294,145.36
City6153,59.52,26.77,446590,283.47
City6154,-72.23,47.34,482146,950.48
City6155,-127.41,-21.78,840103,876.06
City6156,39.68,59.82,329581,355.64
City6157,-5.43,-60.67,809363,464.97
City6158,51.67,75.23,11476,926.64
City6159,100.53,79.32,508507,876.49
City6160,170.03,-42.43,506657,310.88
City6161,12.35,-68.95,246985,166.76
City6162,128.69,-67.04,759875,508.62
City6163,56.29,75.16,263076,594.25
City6164,-171.67,10.95,787290,192.64
City6165,-33.89,-60.01,285250,96.99
City6166,122.17,6.95,86129,484.26
City6167,4.1,-81.23,143567,996.4
City6168,174.01,-33.57,374962,219.8
City6169,69.1,-53.97,99951,981.15
City6170,35.53,53.33,602689,617.36
City6171,-0.41,-17.18,319068,536.33
City6172,61.12,-69.16,265694,693.33
City6173,31.11,-89.01,954900,379.83
City6174,-109.88,40.81,795984,440.64
City6175,-72.97,38.79,193789,469.85
City6176,158.55,54.63,91553,667.97
City6177,-149.58,-37.2,946708,453.63
City6178,-28.59,31.63,530568,346.76
City6179,49.36,63.63,389203,845.16
City6180,-173.5,32.39,824203,713.41
City6181,-75.41,-6.63,882194,698.8
City6182,94.28,0.52,783037,632.25
City6183,9.77,76.26,39708,17.09
City6184,118.38,2.89,353414,56.15
City6185,-143.51,-77.0,138765,363.11
City6186,76.6,-47.51,719822,414.02
City6187,-159.29,-54.13,910447,248.83
City6188,47.61,71.89,919626,335.07
City6189,154.77,-0.16,701378,347.31
City6190,18.76,-46.2,444245,869.79
City6191,25.35,9.08,282960,495.56
City6192,81.21,31.63,386149,432.86
City6193,162.9,-85.37,930370,591.44
City6194,103.45,-41.4,54242,438.94
City6195,-141.14,73.22,168422,711.32
City6196,-3.86,-60.69,799266,942.72
City6197,-0.27,-57.12,856114,457.37
City6198,-73.91,-58.87,701830,665.15
City6199,-179.91,89.78,498946,477.62
City6200,-53.4,8.83,877560,426.22
City6201,141.21,-31.58,383598,905.45
City6202,77.87,-73.51,155525,180.64
City6203,160.77,-29.69,897414,404.83
City6204,-144.38,70.51,523621,759.43
City6205,-146.64,81.42,594898,881.46
City6206,57.31,-44.41,764766,343.79
City6207,-140.29,-67.75,101254,888.6
City6208,-37.15,15.25,254679,440.58
City6209,-166.11,-38.59,475264,578.82
City6210,130.93,48.24,980286,457.77
City6211,63.31,3.23,403589,128.64
City6212,-24.29,65.58,629797,272.09
City6213,-130.37,3.17,558828,517.44
City6214,-32.1,56.28,138915,448.39
City6215,101.05,-60.68,490147,83.05
City6216,128.09,88.9,437050,169.54
City6217,-97.5,-36.63,34604,694.01
City6218,-76.55,-82.9,168619,6.15
City6219,143.29,-0.17,246731,861.09
City6220,-47.12,26.0,250470,646.76
City6221,-72.01,61.2,286854,924.71
City6222,-141.19,-24.55,913413,115.37
City6223,165.18,0.44,506971,570.14
City6224,47.96,13.76,585450,250.79
City6225,-110.1,-27.31,520559,942.4
City6226,-15.62,31.03,213926,900.73
City6227,-166.69,12.7,162729,406.02
City6228,25.2,84.88,882941,420.3
City6229,-12.32,-20.72,859504,292.11
City6230,143.57,-78.86,797235,802.06
City6231,157.1,61.19,8707,897.14
City6232,101.46,77.67,197859,967.74
City6233,133.13,27.29,717032,948.36
City6234,-15.6,-4.13,579511,146.17
City6235,49.92,3.22,845435,484.96
City6236,-70.28,31.16,866199,398.85
City6237,154.74,-54.42,835987,332.18
City6238,82.09,-32.31,410000,24.06
City6239,148.28,-55.4,418916,188.49
City6240,-11.86,70.88,80058,287.54
City6241,-158.72,-32.15,295954,846.15
City6242,83.33,32.65,74069,835.87
City6243,32.38,78.93,337209,638.56
City6244,96.4,-55.07,462148,518.52
City6245,17.92,4.67,311935,93.91
City6246,-51.61,21.62,406504,211.04
City6247,87.47,85.3,13708,136.85
City6248,-26.22,25.61,654905,664.09
City6249,64.76,-1.18,866991,395.95
City6250,-179.29,39.82,229180,471.85
City6251,67.99,-5.64,969129,618.5
City6252,-53.93,-88.66,773657,250.11
City6253,-128.44,88.74,54669,67.77
City6254,-3.12,28.63,614629,296.51
City6255,40.05,60.52,180652,654.03
City6256,-61.72,-9.4,442232,895.37
City6257,6.86,-5.85,158539,904.1
City6258,-109.31,89.74,719193,90.13
City6259,53.13,16.56,898478,791.7
City6260,-82.73,-16.31,57758,756.38
City6261,-113.75,-68.12,219364,533.02
City6262,-64.47,38.96,736032,362.69
City6263,131.09,-35.57,133198,446.89
City6264,63.55,70.3,264294,343.49
City6265,-127.63,-88.91,331968,185.55
City6266,-40.18,-7.25,372188,456.58
City6267,95.47,-64.9,400640,993.19
City6268,91.93,17.4,509320,333.02
City6269,-170.88,5.09,654901,296.34
City6270,-163.82,-56.51,304116,199.2
City6271,-39.82,-5.69,939089,515.16
City6272,-17.72,56.72,770591,654.82
City6273,-144.38,-3.72,311393,522.8
City6274,160.78,9.47,507676,944.14
City6275,-5.07,50.24,952569,66.96
City6276,-10.29,34.56,656939,231.15
City6277,-98.48,-80.18,394949,777.85
City6278,-50.27,-24.73,41578,602.05
City6279,93.05,-72.32,879779,621.59
City6280,-91.13,22.41,677435,151.97
City6281,132.6,63.3,764280,528.6
City6282,73.59,63.49,831509,340.76
City6283,-94.8,-7.39,38385,312.58
City6284,139.87,-46.65,88692,654.0
City6285,22.67,-61.14,119390,347.45
City6286,166.36,33.5,960799,874.27
City6287,-29.23,-35.32,713432,634.64
City6288,31.39,-53.01,233626,836.77
City6289,-46.43,-46.1,183297,880.08
City6290,51.39,-74.37,655876,998.3
City6291,-56.29,-56.5,993255,51.45
City6292,-34.26,10.5,27403,148.81
City6293,146.59,-65.29,209195,99.48
City6294,-33.33,-55.59,65604,258.29
City6295,169.64,29.52,490265,377.13
City6296,131.44,83.84,209914,489.31
City6297,-74.22,54.99,671269,627.05
City6298,30.1,-60.98,417828,834.27
City6299,105.62,-76.5,886337,479.82
City6300,114.07,-65.27,299234,878.69
City6301,173.09,60.35,796308,633.47
City6302,169.87,-84.44,567536,962.6
City6303,34.36,-16.49,298328,457.25
City6304,-66.42,57.83,62391,236.87
City6305,-75.63,1.93,593732,79.85
City6306,61.37,42.5,208359,568.32
City6307,-154.47,-62.92,810953,207.05
City6308,172.28,71.96,980548,396.29
City6309,-123.54,-41.81,856933,681.1
City6310,10.79,-37.53,990932,499.77
City6311,36.71,1.18,106334,746.06
City6312,120.46,88.12,932794,958.58
City6313,-104.4,-57.61,986043,233.31
City6314,-164.37,77.37,40273,716.36
City6315,69.19,68.05,80583,93.66
City6316,-82.5,-56.0,611361,137.32
City6317,117.22,-80.4,843360,170.73
City6318,161.02,50.44,960160,86.38
City6319,140.66,-19.21,987798,117.41
City6320,88.73,38.71,22428,998.22
City6321,-170.06,6.6,805789,709.4
City6322,-44.53,42.27,53492,776.17
City6323,-129.66,28.57,90535,861.96
City6324,118.79,-46.45,821515,860.55
City6325,113.52,-49.2,766063,186.58
City6326,142.97,0.77,495856,203.3
City6327,163.96,85.81,519785,329.23
City6328,-84.05,-4.48,397232,712.4
City6329,-179.14,18.04,448675,734.95
City6330,78.35,-20.9,746321,385.74
City6331,-38.91,80.14,164889,174.14
City6332,174.04,-60.32,434364,141.44
City6333,-167.71,-23.19,168751,422.32
City6334,145.59,86.63,698726,652.2
City6335,24.14,43.07,409117,456.19
City6336,-112.3,2.52,268829,808.38
City6337,16.72,-6.49,67406,690.7
City6338,65.1,83.04,157656,654.55
City6339,-70.04,-15.5,85381,288.73
City6340,-1.63,52.79,41514,705.53
City6341,112.44,38.3,626725,390.98
City6342,120.78,60.29,905980,338.5
City6343,169.06,30.93,250966,652.15
City6344,20.75,-25.18,170469,304.37
City6345,45.59,23.95,904488,480.11
City6346,86.38,-32.0,575325,818.29
City6347,-2.72,-19.25,217485,77.74
City6348,135.48,-88.5,432589,399.96
City6349,-113.23,21.25,871888,477.63
City6350,71.4,7.26,468296,776.17
City6351,-18.91,38.89,312230,390.32
City6352,-5.44,-82.82,462903,383.6
City6353,-96.2,89.19,342252,431.04
City6354,-60.43,-52.92,291743,470.02
City6355,135.71,-23.83,579984,846.83
City6356,-154.26,24.76,569517,522.97
City6357,110.42,-76.87,555210,544.47
City6358,37.84,-85.86,70527,83.73
City6359,-83.64,-78.08,639299,45.57
City6360,178.64,-86.08,382871,765.2
City6361,86.11,-56.01,327485,352.93
City6362,90.49,-58.75,452545,834.89
City6363,165.29,-37.61,937940,987.77
City6364,-131.1,-33.2,694689,469.55
City6365,-54.34,87.42,4803,228.83
City6366,20.84,-33.37,421273,769.73
City6367,-19.2,39.2,183150,499.9
City6368,-17.63,-49.77,346127,27.33
City6369,16.29,21.68,122820,937.83
City6370,-61.68,57.51,774248,274.6
City6371,112.47,-56.51,840043,174.5
City6372,43.57,60.48,221450,952.5
City6373,32.77,-69.89,829504,969.65
City6374,-157.01,81.72,5159,563.82
City6375,51.94,-55.82,114903,337.2
City6376,169.92,67.79,608582,244.08
City6377,145.25,72.14,411952,427.96
City6378,79.92,-73.22,307935,773.07
City6379,109.36,-55.83,633054,369.54
City6380,172.93,-52.57,361988,228.82
City6381,-11.73,-26.06,855296,636.84
City6382,128.57,-63.34,177037,39.13
City6383,-26.96,2.02,623532,212.45
City6384,41.11,53.53,979997,148.83
City6385,-142.27,7.85,271566,385.14
City6386,3.1,-61.0,93672,834.14
City6387,114.18,8.77,294465,168.01
City6388,-136.74,40.59,818544,954.83
City6389,67.08,-64.86,242157,62.86
City6390,126.62,20.06,193576,756.36
City6391,49.12,0.47,75690,615.86
City6392,-43.64,-46.04,849090,379.54
City6393,162.61,28.61,59218,882.92
City6394,178.84,-5.08,996667,744.72
City6395,-139.56,56.57,205480,840.7
City6396,48.52,-74.26,827452,122.33
City6397,72.13,80.53,757495,830.6
City6398,40.9,-8.28,382338,112.64
City6399,-106.24,-52.85,546574,950.11
City6400,154.0,25.05,849898,204.71
City6401,-132.49,50.63,496948,806.65
City6402,87.56,62.2,521503,405.72
City6403,-121.8,-74.69,700719,437.69
City6404,-169.15,82.41,9283,362.17
City6405,-38.58,-49.2,675603,656.44
City6406,-138.29,63.62,452240,702.07
City6407,129.79,77.26,874918,296.43
City6408,-165.03,59.37,408467,258.86
City6409,46.94,18.73,731189,693.9
City6410,-11.09,-31.37,954829,440.79
City6411,152.35,32.97,68332,145.78
City6412,90.83,41.07,937820,292.06
City6413,155.01,-37.72,695278,458.41
City6414,99.63,-12.72,422365,372.56
City6415,156.77,37.92,166437,333.94
City6416,-31.63,60.89,526714,600.69
City6417,21.49,-87.87,11146,454.37
City6418,-141.51,35.08,254619,763.84
City6419,-23.8,20.47,270172,453.25
City6420,-120.47,68.41,703724,111.88
City6421,-102.47,51.81,505218,779.09
City6422,-146.94,-33.34,703740,609.51
City6423,118.21,44.28,836092,614.63
City6424,165.88,-89.13,150996,295.16
City6425,-134.91,-89.05,627803,532.42
City6426,13.02,-0.51,103370,51.11
City6427,8.26,87.17,957483,199.24
City6428,-104.71,22.57,948603,586.85
City6429,65.6,86.26,358244,45.78
City6430,10.8,-81.07,678985,496.41
City6431,-20.66,75.67,655273,426.07
City6432,174.67,-78.83,625693,487.28
City6433,-18.67,-59.86,183363,889.44
City6434,-92.62,-38.43,293401,835.54
City6435,-94.27,-68.59,214181,831.79
City6436,88.37,30.54,240874,779.57
City6437,-70.22,22.58,189240,492.29
City6438,-156.99,61.18,776160,984.63
City6439,-112.95,6.64,8691,344.41
City6440,-154.05,-63.08,963605,775.07
City6441,-1.36,-26.97,898124,964.65
City6442,127.7,68.08,535018,648.17
City6443,169.08,79.18,792932,583.84
City6444,-48.58,-28.36,442883,672.45
City6445,58.94,80.44,555476,256.32
City6446,98.6,34.52,202276,302.54
City6447,34.7,24.45,806575,31.15
City6448,74.39,-23.41,850183,887.25
City6449,-116.12,-84.21,562461,304.19
City6450,157.9,72.89,686388,378.6
City6451,-99.01,-53.12,852942,237.12
City6452,-162.07,-79.61,35165,11.66
City6453,96.78,-68.0,173237,702.23
City6454,37.14,-65.49,468860,721.45
City6455,-138.1,8.16,156569,190.08
City6456,-136.61,-16.85,976420,980.82
City6457,151.57,-66.88,692610,194.12
City6458,169.89,60.74,746304,271.78
City6459,4.15,-5.72,7721,737.75
City6460,18.32,5.25,269002,527.02
City6461,47.82,-86.38,649671,47.88
City6462,164.03,-13.03,803090,519.93
City6463,61.03,-25.74,806212,543.02
City6464,-178.47,-9.11,775779,962.64
City6465,-164.26,20.28,348434,245.0
City6466,158.16,88.35,738256,137.81
City6467,12.37,-43.74,893500,613.18
City6468,123.03,65.19,947603,760.6
City6469,139.63,-26.26,263155,867.79
City6470,50.6,-8.71,326592,727.07
City6471,139.56,-6.51,359355,205.4
City6472,53.5,15.66,16723,408.9
City6473,134.59,-68.56,556682,687.1
City6474,-171.07,65.44,161222,535.55
City6475,-110.48,-31.56,537514,995.74
City6476,-177.71,-10.13,134709,162.56
City6477,33.97,86.67,317925,759.43
City6478,-97.29,85.01,908933,979.44
City6479,27.7,10.72,131031,19.79
City6480,43.14,59.24,784536,200.59
City6481,-128.21,-28.42,545903,482.79
City6482,-130.57,75.75,367953,776.53
City6483,134.77,56.38,329176,526.26
City6484,-133.69,53.91,612532,427.31
City6485,-90.41,53.91,8233,666.77
City6486,167.5,36.61,741268,878.68
City6487,-23.84,57.22,327771,483.81
City6488,20.89,88.61,492602,588.44
City6489,7.65,-2.76,283745,209.14
City6490,-59.4,10.69,652168,735.12
City6491,-66.25,89.67,465957,882.63
City6492,-151.18,-42.82,644326,621.64
City6493,-37.55,59.1,605595,266.33
City6494,158.8,-0.63,350314,629.53
City6495,-166.98,40.48,634349,925.48
City6496,-56.66,-60.27,493730,110.5
City6497,-105.23,45.3,720505,693.02
City6498,-89.37,-2.22,759204,216.11
City6499,-131.14,86.97,557443,437.9
City6500,9.76,-83.18,296610,826.2
City6501,96.34,40.21,472574,539.17
City6502,153.58,-68.75,897085,444.76
City6503,-17.18,-85.64,174046,159.28
City6504,60.9,-33.45,994642,722.55
City6505,-169.04,-86.76,455134,153.74
City6506,-2.84,-63.94,98822,455.79
City6507,44.88,78.87,638317,553.05
City6508,179.98,27.77,244857,782.45
City6509,177.21,56.22,901608,914.33
City6510,72.11,-0.69,859116,752.28
City6511,-13.83,83.13,558941,354.2
City6512,-127.7,-57.71,666790,356.62
City6513,159.26,56.47,87074,199.23
City6514,138.21,-50.02,938868,227.59
City6515,142.6,39.26,378115,152.87
City6516,-124.55,10.26,379876,24.7
City6517,91.11,-52.24,679774,179.75
City6518,-5.27,11.52,918169,133.57
City6519,104.11,1.43,783228,865.98
City6520,-27.96,-15.0,546841,811.37
City6521,-140.91,72.0,230048,988.64
City6522,170.25,-0.65,744140,352.24
City6523,-133.32,-54.98,533782,137.18
City6524,19.51,60.51,96425,266.43
City6525,-137.55,48.63,492478,712.77
City6526,95.1,22.43,560897,20.8
City6527,-162.72,-25.75,151192,588.29
City6528,53.46,-59.33,825653,502.0
City6529,143.4,51.19,351345,576.05
City6530,-95.97,-13.29,162292,114.1
City6531,-89.16,-9.36,932730,551.02
City6532,11.64,28.77,616046,613.86
City6533,142.22,69.82,229673,647.06
City6534,15.35,89.78,565082,830.52
City6535,-159.03,22.47,668884,473.31
City6536,-147.38,-19.01,620636,756.19
City6537,66.46,-21.29,381499,715.83
